text_clean,label
"très belle salle sport comme jamais vu très immense, matériel diversifié très bonne état, très organisée abrite plusieurs salles salle cours body pump body attack, autre salle crossfit ainsi autre rpm sans oublier piscine cependant comportement certaines réceptionnistes revoir tiens saluer mlle.mayssa coach body attack, chapeau bas deux magnifiques séances effectué souhaite plein succès",2
cours natation enfants,2
salle impec matériel aussi dommage contre ferme 21h30 ...,2
grande salle eviter durant heures pointe,2
très bon plan professionnels propres organisés,2
"endroit luxueux, propre sélectionné",2
"luxurious, clean and selected place",2
personnel acceuillant grande salle rapport autres,2
cours collectifs très intéressants,2
meilleur gym région _exclamation_,2
bravo toutes équipe,2
belle équipe,2
"personnel accueillant, gym relativement propre. équipements moyens. seule machine escalier cardio. sauna hors service toute journée.",2
"gym boumhal meilleure gym tt niveaux personnel, coachs, entretien, hygiène vraiment bon travail bonne continuation peut être merite extension espace musculation vu nombre adhérant",2
bonne peux serré,2
salle sport plus belle plus incroyable jamais vue. souhaite progression succès continus,2
meilleurs tunis,2
lieu exceptionnel _exclamation_,2
effectivement salle muscu très vaste peu monde matin. vestiaires également petits. cours géniaux. seul hic niveau abonnement faut payer mois an.,2
"première fois, coaches super",2
propre agréable.,2
"amie offert pass day, allé, fait séance sport, gommage oriental massage _exclamation_ bravo, vraiment très exigent cette fois très satisfait service, propreté irréprochable, personnel souriant, très respectueux, petit soin ... coachs réceptionnistes hydrothérapeute service personnalisé trouve plusieurs hotels dommage vit tunisie reviendrai surement. bravo équipe,",2
personnel propre agréable,2
tres bonne salle sport.il tout dont besoin salles dd cours vaporium spa ....,2
saif mezlini meilleur tous aimable tres amical,2
"salle sport exceptionnelle, ravi partager expérience. salle immense, nombreux espaces dédiés différents types activités sportives. peut accueillir grand nombre adhérents sans jamais sentir surpeuplée. machines impeccablement propres bien entretenues, essentiel bonne séance entraînement. salle dirigée équipe coachs compétents toujours prêts aider adhérents atteindre leurs objectifs sportifs. cours proposés variés nombreux, offrant large choix tous goûts niveaux. vestiaires propres, bien aménagés complets, offrant tout confort nécessaire après séance sport intense. plus, salle dispose toutes installations nécessaires entraînement complet. résumé, cette salle sport véritable havre amateurs fitness. équipements qualité, coachs dévoués installations complètes, offre tout faut expérience sportive optimale.",2
mauvais service réception studio correct,2
"propre, organisée professionnelle",2
équipe très professionnel,2
super endroit remettre forme investir santé.,2
bien _exclamation_ _exclamation_,2
"certains équipements nécessitent entretien, ensemble bons disposent parking proximité",2
"gros centre fitness, bonne ambiance, piscine juste voir entretien, bancs musculation plus stables ,les vestiaires commencent avoir signes fatigue, sinon sympa usine fitness",2
belle salle belle ambiance,2
meilleure gym tunisie sans concurrence,2
excellente ambiance,2
très bon cours,2
merci conseillere safa tres gentil tres aimable,2
parfaite juste peu encombré heures pointes,2
"super équipe coachs programme ultra absolument génial.tout faut entraîner...super salle,moderne,très agréable venir entraîner... résultas éloquents _exclamation_ adore this place _exclamation_ _exclamation_",2
réception très chaleureuse part mlle imen salue très fortement encourage vivement,2
10 salles sport cgym disposition propreté quasi infaillible armée hommes femmes blanc nettoient tout partout choix type sport adapté tous hommes femmes enfants danse orientale kv self défense passant body pomp body balance abdo fessier aquabike vélo eau aquagym pilâtes etcc bonne 20 aîné sports salles musculation super équipées bien entretenues. solide. climatisation extraordinaire jeux lumière musique mises coachs nombreux très professionnels tous aussi bons uns autres toujours forme bref douches vestiaires propres agréables séchoirs salle prière miroirs casiers securiseset sécurisés saunas aussi centre massages rééducation amincissement quines bien formés système dépôt requêtes réponses échanges téléphoniques hauts responsables cg décisions prises accueil sourire obligatoire machines ordinateurs guider choix selon objectifs application smart phone plate forme échanges entre abonnés application personnelle alimentation sports exercices etc.. ailleurs bons nutritionnistes là bref retraite sportive aubaine environnement agréable motivant pris place ex travail encadrement top grande famille tout abonné cela moins 100 dinars mois aussi restos salades entreprise fait plaisir tout point vue épanouissement total staff écoute certes certains problèmes peuvent émerger confiance responsables coach autres cadres toujours résultat ça garanti said masmoudi membre depuis ans merci cg,2
"merci accueil, très propre agréable service.",2
"aime ça. contient presque tout dont besoin, exception zone crossfit. peut être emballé _exclamation_ cours disponibles ainsi pass journalier environ 15 usd.",2
meilleur salle sport tunisie,2
nesrine neji,2
"très bonne ambiance, coachs incroyables équipe formidable _exclamation_ _exclamation_ _exclamation_",2
très beau gym. personnel très gentil.,2
"feedback concerne california sousse tiens exprimer gratitude effort professionnalisme hôtesse accueil, emna. depuis inscription 13 11 2023, rencontré problème accès application california gym, grâce intervention, problème résolu.",2
"recently started going to gym and stumbled upon california gym. what fantastic place _exclamation_ the trainers are knowledgeable and professional, and the atmosphere is welcoming. am really impressed with the range of equipment they have available. highly recommend it to anyone looking to get fit and healthy _exclamation_",2
"salle sport plutôt propre semblait bien entretenue moderne rapport autres salles quartier. beaucoup machines ni exercices musculation, suffisante entraîner pendant vacances sans sentir mal entraîner. entrée journée coûte 20 dinars, frais inscription élèvent dinars devrez remplir formulaire inscription numéro passeport quelques informations personnelles.",2
soukra meilleur club cg,2
sympa comme salle point vigilance entretien outils musculation,2
petite habitue ..de bons cours coachs,2
salle sport,2
merveilleux,2
exceptionnel,2
"pense filtrer car forte demande salle immense. beaucoup plus agréable matin car moins monde. devrais aller jeter oeil. tout cas, recommande cours zumba génial _exclamation_",2
"très belle salle sport, prix relativement chers...",2
bravo equipe california gym lac1,2
salle tres proposer personnel top recommande vivement cette salle california berges lac,2
"après expérience, salle sport california très agréable _exclamation_ très gentils respectent beaucoup leurs clients _exclamation_",2
nouvelle salle sport,2
tjr fier être california gym lac présente bonne image bonne accueil bravo bravo el bonne continuation,2
meilleure chaîne salle sport tunisie _exclamation_,2
"matériel très haut gamme, propre confortable.",2
salle musculation très bien située face hôtel movenpick surtout très bien équipée partie cardio autre partie musculation,2
"expérience formidable salle fitness excellente qualité proposant variété activités. comprend nombreuses salles sport polyvalentes permettant pratiquer nombreuses activités. trouve également piscine intérieure, salle musculation, salle cardio bien autres salles temps visiter. visite unique, rapide agréable. équipe entièrement intégrée répondre demandes clients salles bains entièrement équipées sauna hammam recommande vivement. si résident, reviendrais sans hésiter. dit dix salles capitale, tunis, pouvait entrer chacune elles abonnement _emoji_ok_",2
finalement responsable soukra réactif compréhensif convaincant. chapeau selim _emoji_ok_,2
"salle sport très propre coachs très serviables. serviettes bouteilles eau volonté fournies, tout impeccable. bien nombre équipements comparable celui autres pays, coachs toujours disponibles aideront adapter exercices, rendre plus difficiles plus adaptés. haltères jusqu 36 kg. salle musculation peu fréquentée clientèle accueillante. semble avoir autres installations comme piscine sauna, jamais utilisés. ensemble, recommande, surtout si séjournez proximité. prix lors séjour 90 ntd environ 30 pass journée, 270 ntd environ 90 pass deux semaines 450 ntd environ 150 pass mensuel. prix peu excessifs, peu cas.",2
"excellent endroit, membres très polis respectueux, capitaines, particulier capitaine osama, succursale tunisia mall, très propres, excellent.",2
"expérience exceptionnelle salle sport étoiles _exclamation_ récemment inscrit california gym platinum tout simplement incroyable _exclamation_ établissement haut gamme, large gamme équipements haute qualité, idéal atteindre tous objectifs fitness. si trouverez toutes machines disponibles autres salles sport, expérience globale compense largement. service excellent, personnel aimable professionnel toujours prêt aider. atout majeur luxueux spa jacuzzi, où pourrez détendre après séance entraînement. salle sport met disposition serviettes, peignoirs bouteilles eau volonté, confort tout moment. piscine fantastique, propreté hygiène salle irréprochables. espace premium, reflète prix peu élevé, peut donc convenir tout monde. cependant, si recherchez expérience sport haut gamme, california gym platinum endroit idéal. excellents entraîneurs cours dynamiques passant espace spa relaxant, cette salle sport tout plaire. fortement recommandée ceux apprécient qualité prêts investir parcours remise forme. résumé, expérience étoiles parfaite _exclamation_",2
cet endroit très fréquenté,2
club très distingué,2
"tout personnel super sympa, taoufik meilleur. entraîne coachs asie, amérique europe, loin meilleur _exclamation_ recommande cette salle tous, tunisiens comme étrangers, car sentirez bien pourrez atteindre objectifs. recommande chaudement.",2
"magnifique tout nécessaire, sauf vestibule, très propre étroit. aise changer.",2
"cadre agréable, personnel sympathique professionnalisme irréprochable. hygiène irréprochable",2
super salle sport cours collectifs top,2
grand espace très agréable lumineux surtout côté tapis,2
piscine enfants,2
personnel gentil grande salle,2
impeccable salle bien gérée toujours top propreté matériel qualité très très bien entretenu personnel exemplaire accueil responsables information notamment armée nettoyage abonné cgym depuis 2019 salle zéphyr 200 mètres chez depuis ouverture must merci cgym exister loisirs santé,2
"personnel serviable, bon équipement incroyablement cher.",2
meilleurs salles,2
excellent endroit,2
"très bon endroit évacuer stress coachs super très bonne ambiance, recommande totalement",2
excellent cadre,2
